t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,vision_sequence,vision_status,reason,left_cmd,right_cmd,healthy
47.513,1174.0,1990.0,1592.0,1301.0,2.1053,2.6905,2.0388,2.1007,2.103,1,0,0,0,0,0,1,176.0,784.0,1007.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空确认，倒车收回,-400,-400,1
47.533,1173.0,1995.0,1594.0,1296.0,2.1022,2.6944,2.051,2.1007,2.1014,1,0,0,0,0,0,1,-75.0,813.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空确认，倒车收回,-400,-400,1
47.553,1169.0,2001.0,1600.0,1286.0,2.0898,2.7163,2.0704,2.0503,2.0801,1,0,0,0,0,0,1,162.0,791.0,1055.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,281,target,等待滤波窗口,0,0,1
47.573,1170.0,2010.0,1606.0,1284.0,2.0913,2.7252,2.0777,2.047,2.0845,1,0,0,1,0,0,1,442.0,949.0,1168.0,1,0,1,shovel_guard,HANGED,WARMUP,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空，停车,0,0,1
47.593,1173.0,2011.0,1604.0,1282.0,2.0929,2.7341,2.0801,2.0436,2.0865,1,0,0,0,0,0,1,440.0,821.0,1163.0,1,0,1,shovel_guard,HANGED,CRUISE,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空，停车,0,0,1
47.613,1172.0,2010.0,1600.0,1280.0,2.0991,2.7341,2.0801,2.0369,2.0896,1,0,0,0,0,0,1,-33.0,869.0,1119.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空确认，倒车收回,-400,-400,1
47.634,1170.0,2006.0,1599.0,1280.0,2.0991,2.7341,2.0704,2.0302,2.0847,1,0,0,0,0,0,1,340.0,1142.0,1121.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空确认，倒车收回,-400,-400,1
47.654,1170.0,2006.0,1599.0,1280.0,2.0929,2.7262,2.068,2.0302,2.0804,1,0,0,0,0,0,1,340.0,1142.0,1121.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空确认，倒车收回,-400,-400,1
47.674,1175.0,2014.0,1605.0,1286.0,2.0929,2.7262,2.068,2.0302,2.0804,1,0,0,0,0,0,1,160.0,949.0,1135.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,281,target,铲子悬空确认，倒车收回,-400,-400,1
47.694,1176.0,2015.0,1605.0,1287.0,2.1084,2.7421,2.0825,2.0503,2.0954,1,0,0,0,0,0,1,304.0,609.0,1114.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,282,target,铲子悬空确认，倒车收回,-400,-400,1
47.714,1176.0,2012.0,1603.0,1285.0,2.1115,2.7421,2.0825,2.0503,2.097,1,0,0,0,0,0,1,222.0,1015.0,1104.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,282,target,铲子悬空确认，倒车收回,-400,-400,1
47.734,1182.0,2021.0,1604.0,1288.0,2.1115,2.744,2.0801,2.0537,2.0958,1,0,0,0,0,0,1,355.0,1142.0,1106.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,282,target,铲子悬空确认，倒车收回,-400,-400,1
47.754,1160.0,1978.0,1569.0,1256.0,2.1115,2.7381,2.0777,2.047,2.0946,1,0,0,0,0,0,1,59.0,624.0,1101.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,282,target,铲子悬空确认，倒车收回,-400,-400,1
47.775,1171.0,1992.0,1585.0,1253.0,2.096,2.6984,2.034,1.9497,2.065,1,0,0,0,0,0,1,251.0,835.0,1102.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,282,target,铲子悬空确认，倒车收回,-400,-400,1
47.795,1182.0,2000.0,1617.0,1244.0,2.096,2.6984,2.034,1.9396,2.065,1,0,0,1,0,0,1,227.0,625.0,1040.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,282,target,铲子悬空确认，倒车收回,-400,-400,1
47.815,1163.0,1973.0,1630.0,1208.0,2.096,2.6984,2.1117,1.9094,2.1038,1,0,0,0,0,0,1,-64.0,917.0,992.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,282,target,铲子悬空确认，倒车收回,-400,-400,1
47.836,1163.0,1980.0,1698.0,1207.0,2.0712,2.6746,2.1432,1.7886,2.1072,1,0,0,0,0,0,1,161.0,609.0,989.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空确认，倒车收回,-400,-400,1
47.856,1165.0,1974.0,1737.0,1253.0,2.0712,2.6627,2.3083,1.7886,2.1897,1,0,0,0,0,0,1,62.0,1141.0,1041.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空确认，倒车收回,-400,-400,1
47.876,1154.0,1905.0,1743.0,1355.0,2.0712,2.6627,2.4029,1.9396,2.2371,1,0,0,1,0,0,1,193.0,1203.0,1089.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空确认，倒车收回,-400,-400,1
47.896,1138.0,1817.0,1750.0,1489.0,2.0433,2.5258,2.4175,2.2819,2.3497,1,0,0,0,0,0,1,192.0,821.0,1088.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空确认，倒车收回,-400,-400,1
47.916,1122.0,1710.0,1748.0,1585.0,1.9443,2.1389,2.4296,3.0537,2.2843,1,0,0,0,0,0,1,288.0,911.0,1085.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,283,target,等待滤波窗口,0,0,1
47.936,1123.0,1650.0,1757.0,1641.0,1.9458,2.0794,2.4405,3.1477,2.2599,1,0,0,0,0,0,1,181.0,656.0,1103.0,1,0,1,shovel_guard,HANGED,WARMUP,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空，停车,0,0,1
47.956,1126.0,1610.0,1769.0,1653.0,1.9474,2.0198,2.4515,3.2416,2.2356,1,0,0,1,0,0,1,275.0,851.0,1088.0,1,0,1,shovel_guard,HANGED,CRUISE,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空，停车,0,0,1
47.976,1124.0,1589.0,1781.0,1649.0,1.9505,1.9405,2.4806,3.2685,2.2155,1,0,0,0,0,0,1,-61.0,837.0,1148.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空确认，倒车收回,-400,-400,1
47.997,1115.0,1603.0,1792.0,1650.0,1.9505,1.9266,2.5097,3.2718,2.2301,1,0,0,0,0,0,1,465.0,884.0,1196.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,283,target,铲子悬空确认，倒车收回,-400,-400,1
48.017,1103.0,1596.0,1797.0,1646.0,1.9226,1.9127,2.5364,3.2685,2.2295,1,0,0,1,0,0,1,95.0,687.0,1246.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.037,1091.0,1592.0,1792.0,1646.0,1.8854,1.9127,2.5364,3.2584,2.2246,1,0,0,1,0,0,1,158.0,868.0,1212.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.057,1091.0,1592.0,1792.0,1646.0,1.8483,1.9048,2.5364,3.2584,2.2206,1,0,0,1,0,0,1,158.0,868.0,1212.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.077,1113.0,1646.0,1789.0,1661.0,1.8483,1.9048,2.5364,3.2584,2.2206,1,0,0,0,0,0,1,426.0,640.0,1164.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.097,1205.0,1764.0,1775.0,1670.0,1.9164,2.0119,2.5291,3.3087,2.2705,1,0,0,0,0,0,1,210.0,608.0,1072.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.117,1341.0,1878.0,1765.0,1648.0,2.2012,2.246,2.4951,3.3087,2.3706,1,0,0,1,0,0,1,-33.0,822.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.138,1341.0,1878.0,1765.0,1648.0,2.6223,2.4722,2.4709,3.2651,2.5473,1,0,0,1,0,0,1,-33.0,822.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.158,1465.0,1986.0,1757.0,1597.0,2.6223,2.4722,2.4709,3.2651,2.5473,1,0,0,0,0,0,1,290.0,1156.0,1041.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.178,1505.0,2024.0,1617.0,1579.0,3.0062,2.6865,2.4515,3.094,2.8463,1,0,0,0,0,0,1,109.0,822.0,1120.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.198,1505.0,2024.0,1617.0,1579.0,3.13,2.7619,2.1117,3.0336,2.8977,1,0,0,0,0,0,1,109.0,822.0,1120.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.218,1489.0,2022.0,1321.0,1592.0,3.13,2.7619,2.1117,3.0336,2.8977,1,0,0,0,0,0,1,116.0,1217.0,1298.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.238,1504.0,2018.0,1264.0,1600.0,3.1269,2.7579,1.3932,3.0772,2.9176,1,0,0,0,0,0,1,-33.0,1330.0,1266.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.258,1493.0,1984.0,1245.0,1563.0,3.0929,2.75,1.2549,3.0772,2.9136,1,0,0,0,0,0,1,205.0,888.0,1136.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.278,1461.0,1890.0,1235.0,1510.0,2.9938,2.496,1.1845,2.802,2.649,1,0,0,0,0,0,1,-5.0,1029.0,1282.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,284,target,等待滤波窗口,0,0,1
48.299,1364.0,1720.0,1221.0,1431.0,2.8437,2.3274,1.1675,2.6695,2.4984,1,0,0,0,0,0,1,43.0,822.0,1227.0,1,0,1,shovel_guard,HANGED,WARMUP,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空，停车,0,0,1
48.319,1252.0,1497.0,1230.0,1325.0,2.6935,2.1587,1.1723,2.5369,2.3478,0,0,0,0,0,0,1,-62.0,773.0,1182.0,1,0,1,shovel_guard,HANGED,CRUISE,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空，停车,0,0,1
48.339,1198.0,1324.0,1223.0,1198.0,2.3467,1.7163,1.1553,2.1812,1.9487,0,0,0,0,0,0,1,-23.0,1042.0,1232.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.359,1175.0,1252.0,1209.0,1107.0,2.1796,1.373,1.1553,1.755,1.564,0,0,0,0,0,0,1,216.0,784.0,1195.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.379,1152.0,1228.0,1199.0,1058.0,2.1084,1.2302,1.1214,1.4497,1.3399,0,0,0,0,0,0,1,-44.0,458.0,1147.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.399,1156.0,1221.0,1200.0,1030.0,2.0495,1.1825,1.0995,1.2852,1.2339,0,0,0,0,0,0,1,227.0,1296.0,1169.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.419,1190.0,1209.0,1202.0,1015.0,2.0495,1.1687,1.0995,1.1913,1.18,0,0,0,0,0,0,1,377.0,1195.0,1124.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.44,1258.0,1222.0,1197.0,1016.0,2.1548,1.1687,1.0995,1.1443,1.1565,0,0,0,0,0,0,1,145.0,856.0,1308.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,284,target,铲子悬空确认，倒车收回,-400,-400,1
48.46,1360.0,1257.0,1188.0,1012.0,2.3653,1.1706,1.0922,1.1409,1.1558,0,0,0,0,0,0,1,245.0,719.0,1373.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,,stale,铲子悬空确认，倒车收回,-400,-400,1
48.48,1446.0,1382.0,1166.0,995.0,2.6811,1.2401,1.0704,1.1309,1.1855,0,0,0,0,0,0,1,107.0,772.0,1056.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,,stale,铲子悬空确认，倒车收回,-400,-400,1
48.5,1484.0,1569.0,1143.0,989.0,2.9474,1.4881,1.017,1.0738,1.281,0,0,0,0,0,0,1,151.0,788.0,1071.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,,stale,铲子悬空确认，倒车收回,-400,-400,1
48.52,1488.0,1673.0,1160.0,990.0,3.065,1.8591,1.0024,1.057,1.4581,0,0,0,0,0,0,1,166.0,802.0,1068.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,,stale,铲子悬空确认，倒车收回,-400,-400,1
48.54,1498.0,1727.0,1179.0,989.0,3.0774,2.0655,1.0024,1.0537,1.5596,0,0,0,0,0,0,1,125.0,758.0,1009.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,,stale,铲子悬空确认，倒车收回,-400,-400,1
48.56,1498.0,1727.0,1179.0,989.0,3.1084,2.1726,1.0485,1.0537,1.6132,0,0,0,0,0,0,1,125.0,758.0,1009.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,,stale,铲子悬空确认，倒车收回,-400,-400,1
48.58,1487.0,1731.0,1165.0,982.0,3.1084,2.1726,1.0485,1.0537,1.6132,0,0,0,0,0,0,1,118.0,759.0,1056.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,,stale,铲子悬空确认，倒车收回,-400,-400,1
48.6,1472.0,1737.0,1191.0,995.0,3.0743,2.1806,1.0485,1.0537,1.6171,0,0,0,0,0,0,1,-98.0,757.0,1054.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,285,target,铲子悬空确认，倒车收回,-400,-400,1
48.621,1419.0,1716.0,1270.0,999.0,3.0279,2.1806,1.0777,1.0738,1.6291,0,0,0,0,0,0,1,308.0,1092.0,1041.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,285,target,铲子悬空确认，倒车收回,-400,-400,1
48.641,1306.0,1707.0,1344.0,1000.0,2.5139,2.1329,1.449,1.0906,1.791,0,0,0,0,0,0,1,-24.0,706.0,1041.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,285,target,等待滤波窗口,0,0,1
48.661,1143.0,1695.0,1447.0,1068.0,2.2616,2.121,1.574,1.2047,1.8475,0,0,0,0,0,0,1,187.0,704.0,1071.0,1,0,1,shovel_guard,HANGED,WARMUP,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,285,target,铲子悬空，停车,0,0,1
48.681,1001.0,1700.0,1541.0,1219.0,2.0093,2.119,1.699,1.3188,1.8542,0,0,0,0,0,0,1,-8.0,698.0,1022.0,1,0,1,shovel_guard,HANGED,CRUISE,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,285,target,铲子悬空，停车,0,0,1
48.701,929.0,1691.0,1559.0,1343.0,1.5697,2.1091,1.9272,1.8255,1.8763,0,0,0,0,0,0,1,131.0,672.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,285,target,铲子悬空确认，倒车收回,-400,-400,1
48.721,908.0,1692.0,1558.0,1389.0,1.3467,2.1032,1.9684,2.2416,2.0358,0,0,0,0,0,0,1,-24.0,427.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,285,target,铲子悬空确认，倒车收回,-400,-400,1
48.742,893.0,1670.0,1534.0,1379.0,1.2817,2.1012,1.9684,2.3624,2.0348,0,0,0,0,0,0,1,-28.0,440.0,1021.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,285,target,铲子悬空确认，倒车收回,-400,-400,1
48.763,896.0,1672.0,1485.0,1383.0,1.2446,2.0635,1.9102,2.3758,1.9868,0,0,0,0,0,0,1,353.0,592.0,1278.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.783,899.0,1662.0,1428.0,1385.0,1.2446,2.0595,1.7913,2.3758,1.9254,0,0,0,0,0,0,1,158.0,495.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.803,927.0,1643.0,1394.0,1369.0,1.2539,2.0437,1.6529,2.3758,1.8483,0,0,0,0,0,0,1,-9.0,527.0,1021.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.823,1024.0,1645.0,1404.0,1379.0,1.3406,2.0099,1.5947,2.3624,1.8023,0,0,0,0,0,0,1,165.0,265.0,1020.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.844,1122.0,1626.0,1423.0,1364.0,1.6409,2.006,1.5947,2.3289,1.8234,0,0,0,0,0,0,1,-4.0,227.0,1021.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.864,1193.0,1616.0,1462.0,1356.0,1.9443,1.9722,1.6408,2.3121,1.9582,0,0,0,0,0,0,1,-3.0,344.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.884,1224.0,1606.0,1508.0,1338.0,2.1641,1.9524,1.7354,2.2852,2.0582,0,0,0,0,0,0,1,421.0,443.0,1035.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.904,1229.0,1609.0,1532.0,1330.0,2.2601,1.9385,1.8471,2.2248,2.0817,0,0,0,0,0,0,1,58.0,428.0,1020.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.924,1215.0,1589.0,1520.0,1318.0,2.2601,1.9325,1.8762,2.198,2.0653,0,0,0,0,0,0,1,24.0,400.0,1024.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.944,1226.0,1593.0,1526.0,1329.0,2.2663,1.9067,1.8908,2.1946,2.0507,0,0,0,0,0,0,1,-24.0,393.0,1040.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,286,target,铲子悬空确认，倒车收回,-400,-400,1
48.965,1212.0,1566.0,1501.0,1312.0,2.2322,1.8988,1.8762,2.1577,2.0283,0,0,0,0,0,0,1,98.0,361.0,1053.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,287,target,铲子悬空确认，倒车收回,-400,-400,1
48.985,1203.0,1558.0,1456.0,1303.0,2.2229,1.8532,1.8301,2.1376,1.9954,0,0,0,0,0,0,1,-22.0,655.0,1056.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,287,target,铲子悬空确认，倒车收回,-400,-400,1
49.005,1184.0,1529.0,1398.0,1276.0,2.1362,1.7798,1.5801,2.0168,1.8983,0,0,0,0,0,0,1,289.0,786.0,1057.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,287,target,等待滤波窗口,0,0,1
49.025,1190.0,1539.0,1387.0,1282.0,2.1455,1.7897,1.5667,2.0268,1.9083,0,0,0,0,0,0,1,35.0,788.0,1056.0,1,0,0,patrol,WARMUP,WARMUP,WAIT,IDLE,,IDLE,,,,,IDLE,,,0,0,287,target,等待滤波窗口,0,0,1
49.045,1179.0,1525.0,1357.0,1268.0,2.1362,1.7798,1.5534,2.0168,1.8983,0,0,0,0,0,0,1,-3.0,757.0,1040.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,good,0.00625,,,IDLE,,,0,0,287,target,good 已居中，锁定持续前推直到铲子保护触发,400,400,1
49.065,1161.0,1500.0,1336.0,1250.0,2.1207,1.7718,1.4806,1.9899,1.8809,0,0,0,0,0,0,1,-14.0,721.0,1056.0,1,0,1,hunt,GOOD_PUSH,CRUISE,WAIT,IDLE,push_good,GOOD_PUSH,,,,,IDLE,,,0,0,287,target,good 已居中，持续前推直到铲子悬空保护触发,400,400,1
49.085,1161.0,1500.0,1336.0,1250.0,2.065,1.7222,1.4296,1.9295,1.8259,0,0,0,0,0,0,1,-14.0,721.0,1056.0,1,0,1,shovel_guard,HANGED,CRUISE,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,287,target,铲子悬空，停车,0,0,1
49.105,1159.0,1502.0,1340.0,1243.0,2.065,1.7222,1.4296,1.9295,1.8259,0,0,0,0,0,0,1,-23.0,703.0,1072.0,1,0,1,shovel_guard,HANGED,CRUISE,WAIT,HANGED,,IDLE,,,,,IDLE,,,0,0,287,target,铲子悬空，停车,0,0,1
49.126,1162.0,1516.0,1360.0,1250.0,2.065,1.7262,1.4393,1.9295,1.8279,0,0,0,0,0,0,1,68.0,1060.0,1097.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,287,target,铲子悬空确认，倒车收回,-400,-400,1
49.146,1139.0,1486.0,1340.0,1229.0,2.0588,1.7262,1.4393,1.906,1.8161,0,0,0,0,0,0,1,60.0,835.0,1086.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,287,target,铲子悬空确认，倒车收回,-400,-400,1
49.166,1147.0,1505.0,1353.0,1243.0,2.0217,1.7321,1.4709,1.906,1.8191,0,0,0,0,0,0,1,113.0,915.0,1057.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,288,target,铲子悬空确认，倒车收回,-400,-400,1
49.186,1134.0,1490.0,1344.0,1233.0,1.9969,1.7024,1.449,1.8725,1.7874,0,0,0,0,0,0,1,33.0,866.0,1073.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,288,target,铲子悬空确认，倒车收回,-400,-400,1
49.206,1131.0,1488.0,1346.0,1235.0,1.9814,1.7024,1.4539,1.8792,1.7908,0,0,0,0,0,0,1,184.0,962.0,1071.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,288,target,铲子悬空确认，倒车收回,-400,-400,1
49.226,1132.0,1489.0,1350.0,1239.0,1.9752,1.7004,1.4539,1.8792,1.7898,0,0,0,0,0,0,1,72.0,820.0,1071.0,1,0,1,shovel_guard,REVERSE,CRUISE,WAIT,REVERSE,,IDLE,,,,,IDLE,,,0,0,288,target,铲子悬空确认，倒车收回,-400,-400,1
