t,front,rear,left,right,zone_front,zone_rear,zone_left,zone_right,zone_score,ir_front,ir_rear,ir_left_front,ir_left_rear,ir_right_front,ir_right_rear,ir_valid,analog_diff,shovel_left,shovel_right,shovel_valid,shovel_preheat,shovel_active,mode,state,patrol_state,reentry_state,shovel_state,hunt_mode,hunt_state,hunt_target_type,good_offset_x,bad_offset_x,near_direction,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,vision_sequence,vision_status,reason,left_cmd,right_cmd,healthy
36.839,999.0,1811.0,1445.0,1215.0,1.6099,2.377,1.7476,1.5772,1.6787,1,0,0,0,0,0,1,306.0,345.0,1024.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,213,target,正前红外发现敌人，开始推动,700,700,1
36.859,976.0,1778.0,1432.0,1198.0,1.5635,2.3393,1.6942,1.755,1.7246,1,0,0,0,0,0,1,340.0,511.0,1052.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,213,target,正前红外发现敌人，开始推动,700,700,1
36.879,958.0,1793.0,1413.0,1188.0,1.4923,2.3036,1.6626,1.755,1.7088,1,0,0,0,0,0,1,390.0,378.0,1037.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,213,target,正前红外发现敌人，开始推动,700,700,1
36.899,941.0,1759.0,1390.0,1160.0,1.4365,2.2738,1.6165,1.7215,1.669,1,0,0,0,0,0,1,519.0,899.0,1057.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,214,target,正前红外发现敌人，开始推动,700,700,1
36.92,896.0,1674.0,1352.0,1128.0,1.3839,2.2361,1.5607,1.6275,1.5941,1,0,0,0,0,0,1,480.0,409.0,1056.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,214,target,正前红外发现敌人，开始推动,700,700,1
36.94,887.0,1675.0,1342.0,1110.0,1.2446,2.0694,1.4684,1.5201,1.4943,1,0,0,0,0,0,1,761.0,446.0,1005.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,214,target,正前红外发现敌人，开始推动,700,700,1
36.96,870.0,1645.0,1316.0,1092.0,1.2167,2.0675,1.4442,1.4597,1.452,1,0,0,0,0,0,1,1251.0,227.0,988.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,214,target,正前红外发现敌人，开始推动,700,700,1
36.98,870.0,1645.0,1316.0,1092.0,1.1641,2.0099,1.3811,1.3993,1.3902,1,0,0,0,0,0,1,1251.0,227.0,988.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,214,target,正前红外发现敌人，开始推动,700,700,1
37.0,844.0,1617.0,1291.0,1070.0,1.1641,2.0099,1.3811,1.3993,1.3902,1,0,0,0,0,0,1,678.0,211.0,957.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,214,target,正前红外发现敌人，开始推动,700,700,1
37.02,820.0,1588.0,1262.0,1042.0,1.0836,1.9544,1.3204,1.3255,1.3229,1,0,0,0,0,0,1,498.0,296.0,1022.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,0,0,214,target,正前红外发现敌人，开始推动,700,700,1
37.04,797.0,1556.0,1243.0,1024.0,1.0093,1.8968,1.25,1.2315,1.2408,1,0,0,0,0,0,1,335.0,588.0,1061.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,214,target,正前红外发现敌人，开始推动,350,350,1
37.061,785.0,1513.0,1222.0,1005.0,0.9381,1.8333,1.2039,1.1711,1.1875,1,0,0,0,0,0,1,93.0,227.0,1006.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,215,target,正前红外发现敌人，开始推动,350,350,1
37.081,764.0,1506.0,1194.0,976.0,0.9009,1.748,1.1529,1.1074,1.1301,1,0,0,0,0,0,1,-46.0,329.0,1055.0,1,0,1,enemy_push,PUSH,CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,215,target,正前红外发现敌人，开始推动,350,350,1
37.101,743.0,1493.0,1184.0,971.0,0.8359,1.7341,1.085,1.0101,1.0475,1,0,0,0,0,0,1,-67.0,340.0,1054.0,1,0,1,enemy_push,PUSH,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,215,target,正前红外发现敌人，开始推动,350,350,1
37.121,737.0,1468.0,1161.0,952.0,0.7709,1.7083,1.0607,0.9933,1.027,1,0,0,0,0,0,1,-314.0,298.0,985.0,1,0,1,enemy_push,PUSH,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,215,target,正前红外发现敌人，开始推动,350,350,1
37.141,723.0,1441.0,1147.0,936.0,0.7523,1.6587,1.0049,0.9295,0.9672,1,0,0,0,0,0,1,-343.0,197.0,974.0,1,1,1,enemy_push,PUSH,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,215,target,正前红外发现敌人，开始推动,350,350,1
37.162,724.0,1427.0,1132.0,928.0,0.7121,1.6052,0.9709,0.8758,0.9234,1,0,0,0,0,0,1,-343.0,510.0,975.0,1,1,1,enemy_push,PUSH,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,215,target,正前红外发现敌人，开始推动,350,350,1
37.182,707.0,1390.0,1111.0,914.0,0.709,1.5774,0.9345,0.849,0.8917,1,0,0,0,0,0,1,-342.0,61.0,987.0,1,1,1,enemy_push,PUSH,MEDIUM_CRUISE,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,215,target,正前红外发现敌人，开始推动,350,350,1
37.202,698.0,1375.0,1086.0,915.0,0.6594,1.504,0.8835,0.8054,0.8444,1,0,0,0,0,0,1,-118.0,40.0,1005.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.222,685.0,1340.0,1092.0,901.0,0.6316,1.4742,0.8374,0.802,0.8197,1,0,0,0,0,0,1,-147.0,720.0,1041.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.243,667.0,1329.0,1092.0,904.0,0.5913,1.4048,0.8374,0.7685,0.8029,1,0,0,0,0,0,1,-105.0,247.0,1039.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.263,659.0,1321.0,1065.0,897.0,0.5356,1.3829,0.8374,0.7584,0.7979,1,0,0,0,0,0,1,-105.0,23.0,1048.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.283,649.0,1303.0,1052.0,885.0,0.5108,1.3671,0.7718,0.745,0.7584,1,0,0,0,0,0,1,0.0,23.0,1052.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.303,641.0,1309.0,1042.0,880.0,0.4799,1.3433,0.7403,0.7047,0.7225,1,0,0,0,0,0,1,12.0,24.0,1100.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.323,646.0,1308.0,1043.0,873.0,0.4706,1.3413,0.7184,0.6879,0.7032,1,0,0,0,0,0,1,29.0,23.0,1132.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.343,646.0,1308.0,1035.0,882.0,0.4706,1.3413,0.716,0.6879,0.702,1,0,0,0,0,0,1,153.0,22.0,1131.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,216,target,正前红外发现敌人，开始推动,350,350,1
37.363,624.0,1312.0,1033.0,893.0,0.4706,1.3413,0.699,0.6946,0.6968,1,0,0,0,0,0,1,112.0,231.0,1180.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,217,target,正前红外发现敌人，开始推动,350,350,1
37.383,617.0,1277.0,1026.0,883.0,0.4025,1.3413,0.6942,0.698,0.6961,1,0,0,0,0,0,1,127.0,23.0,1148.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,217,target,正前红外发现敌人，开始推动,350,350,1
37.403,621.0,1299.0,1026.0,886.0,0.3932,1.3234,0.6772,0.7081,0.6926,1,0,0,0,0,0,1,167.0,144.0,1099.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,217,target,正前红外发现敌人，开始推动,350,350,1
37.424,616.0,1291.0,1025.0,886.0,0.3808,1.3075,0.6772,0.7081,0.6926,1,0,0,0,0,0,1,159.0,23.0,1146.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,217,target,正前红外发现敌人，开始推动,350,350,1
37.444,611.0,1290.0,1021.0,869.0,0.3777,1.3075,0.6748,0.7081,0.6914,1,0,0,0,0,0,1,143.0,35.0,1132.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,217,target,正前红外发现敌人，开始推动,350,350,1
37.464,615.0,1292.0,1000.0,872.0,0.3746,1.3075,0.665,0.6611,0.6631,1,0,0,0,0,0,1,162.0,23.0,1148.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,217,target,正前红外发现敌人，开始推动,350,350,1
37.484,611.0,1276.0,972.0,867.0,0.3622,1.3056,0.6141,0.651,0.6325,1,0,0,0,0,0,1,205.0,177.0,1116.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,217,target,正前红外发现敌人，开始推动,350,350,1
37.504,597.0,1276.0,991.0,867.0,0.3622,1.2778,0.5922,0.6443,0.6183,1,0,0,0,0,0,1,227.0,22.0,1131.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,218,target,正前红外发现敌人，开始推动,350,350,1
37.524,597.0,1276.0,991.0,867.0,0.3189,1.2778,0.5922,0.6443,0.6183,1,0,0,0,0,0,1,227.0,22.0,1131.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,218,target,正前红外发现敌人，开始推动,350,350,1
37.545,603.0,1273.0,1003.0,862.0,0.3189,1.2778,0.5922,0.6443,0.6183,1,0,0,0,0,0,1,258.0,24.0,1148.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,218,target,正前红外发现敌人，开始推动,350,350,1
37.565,609.0,1250.0,1006.0,862.0,0.3375,1.2718,0.6214,0.6275,0.6244,1,0,0,0,0,0,1,254.0,23.0,1161.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,218,target,正前红外发现敌人，开始推动,350,350,1
37.585,601.0,1226.0,1009.0,857.0,0.3375,1.2262,0.6286,0.6275,0.6281,1,0,0,0,0,0,1,273.0,23.0,1175.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,218,target,正前红外发现敌人，开始推动,350,350,1
37.605,590.0,1243.0,1003.0,855.0,0.3313,1.2123,0.6286,0.6107,0.6197,1,0,0,0,0,0,1,228.0,33.0,1179.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,218,target,正前红外发现敌人，开始推动,350,350,1
37.625,595.0,1243.0,996.0,851.0,0.3127,1.2123,0.6214,0.604,0.6127,1,0,0,0,0,0,1,390.0,61.0,1164.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,218,target,正前红外发现敌人，开始推动,350,350,1
37.645,596.0,1236.0,983.0,849.0,0.3127,1.2123,0.6044,0.5906,0.5975,1,0,0,0,0,0,1,405.0,23.0,1161.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,219,target,正前红外发现敌人，开始推动,350,350,1
37.665,592.0,1230.0,971.0,848.0,0.3127,1.1984,0.5728,0.5839,0.5784,1,0,0,0,0,0,1,342.0,23.0,1131.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,219,target,正前红外发现敌人，开始推动,350,350,1
37.686,597.0,1227.0,978.0,846.0,0.3158,1.1865,0.5607,0.5805,0.5706,1,0,0,0,0,0,1,147.0,23.0,1164.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,219,target,正前红外发现敌人，开始推动,350,350,1
37.706,588.0,1214.0,969.0,832.0,0.3034,1.1806,0.5437,0.5738,0.5588,1,0,0,0,0,0,1,145.0,34.0,1223.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,219,target,正前红外发现敌人，开始推动,350,350,1
37.726,588.0,1216.0,970.0,820.0,0.291,1.1587,0.5413,0.5268,0.5341,1,0,0,0,0,0,1,98.0,22.0,1052.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,219,target,正前红外发现敌人，开始推动,350,350,1
37.746,586.0,1221.0,974.0,822.0,0.291,1.1587,0.5413,0.4933,0.5173,1,0,0,0,0,0,1,65.0,22.0,1526.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,219,target,正前红外发现敌人，开始推动,350,350,1
37.766,574.0,1243.0,971.0,813.0,0.2848,1.1687,0.5437,0.4866,0.5151,1,0,0,0,0,0,1,82.0,34.0,1448.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,219,target,正前红外发现敌人，开始推动,350,350,1
37.786,566.0,1257.0,971.0,796.0,0.2477,1.2123,0.5437,0.4631,0.5034,1,0,0,0,0,0,1,97.0,22.0,1415.0,1,1,1,enemy_push,PUSH,EDGE_AVOID,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.806,560.0,1233.0,961.0,775.0,0.2229,1.2123,0.5437,0.406,0.4749,1,0,0,0,0,0,1,145.0,22.0,1415.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.827,564.0,1216.0,953.0,782.0,0.2167,1.1925,0.5194,0.3591,0.4392,1,0,0,0,0,0,1,146.0,23.0,1417.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.847,565.0,1197.0,939.0,794.0,0.2167,1.1587,0.5,0.3591,0.4295,1,0,0,0,0,0,1,246.0,23.0,1414.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.867,557.0,1174.0,919.0,784.0,0.2167,1.121,0.466,0.3658,0.4159,1,0,0,0,0,0,1,384.0,23.0,1415.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.887,554.0,1185.0,929.0,782.0,0.195,1.0972,0.4417,0.3658,0.4038,1,0,0,0,0,0,1,685.0,23.0,1416.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.907,547.0,1184.0,949.0,774.0,0.1858,1.0952,0.4417,0.3591,0.4004,1,0,0,0,0,0,1,622.0,23.0,1417.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.927,548.0,1198.0,968.0,783.0,0.1672,1.0972,0.4903,0.3591,0.4247,1,0,0,0,0,0,1,592.0,33.0,1413.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.947,553.0,1192.0,964.0,785.0,0.1672,1.1111,0.5267,0.3624,0.4446,1,0,0,0,0,0,1,558.0,23.0,1415.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,220,target,正前红外发现敌人，开始推动,350,350,1
37.967,557.0,1177.0,951.0,777.0,0.1827,1.1111,0.5267,0.3624,0.4446,1,0,0,0,0,0,1,557.0,22.0,1417.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,221,target,正前红外发现敌人，开始推动,350,350,1
37.988,557.0,1177.0,951.0,777.0,0.195,1.0813,0.4951,0.3423,0.4187,1,0,0,0,0,0,1,557.0,22.0,1417.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,221,target,正前红外发现敌人，开始推动,350,350,1
38.008,556.0,1177.0,948.0,761.0,0.195,1.0813,0.4951,0.3423,0.4187,1,0,0,0,0,0,1,527.0,33.0,1418.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,221,target,正前红外发现敌人，开始推动,350,350,1
38.028,553.0,1178.0,945.0,755.0,0.192,1.0813,0.4879,0.2886,0.3882,1,0,0,0,0,0,1,538.0,22.0,1415.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,221,target,正前红外发现敌人，开始推动,350,350,1
38.048,546.0,1180.0,938.0,762.0,0.1827,1.0833,0.4806,0.2886,0.3846,1,0,0,0,0,0,1,531.0,23.0,1413.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,221,target,正前红外发现敌人，开始推动,350,350,1
38.068,546.0,1174.0,937.0,778.0,0.161,1.0833,0.4636,0.2919,0.3778,0,0,0,0,0,0,1,527.0,22.0,1418.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,221,target,正前红外发现敌人，开始推动,350,350,1
38.088,542.0,1132.0,925.0,762.0,0.161,1.0754,0.4612,0.2919,0.3766,0,0,0,0,0,0,1,526.0,28.0,1417.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,221,target,正前红外发现敌人，开始推动,350,350,1
38.109,546.0,1145.0,930.0,747.0,0.161,1.0179,0.4442,0.2919,0.3681,0,0,0,0,0,0,1,539.0,34.0,1441.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,222,target,正前红外发现敌人，开始推动,350,350,1
38.129,544.0,1179.0,930.0,740.0,0.1548,1.0179,0.4442,0.2416,0.3429,0,0,0,0,0,0,1,537.0,22.0,1433.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,222,target,正前红外发现敌人，开始推动,350,350,1
38.149,525.0,1173.0,926.0,741.0,0.1548,1.0734,0.4442,0.2215,0.3328,0,0,0,0,0,0,1,574.0,22.0,1418.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,222,target,正前红外发现敌人，开始推动,350,350,1
38.169,522.0,1154.0,908.0,731.0,0.096,1.0734,0.4345,0.2181,0.3263,0,0,0,0,0,0,1,585.0,25.0,1428.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,222,target,正前红外发现敌人，开始推动,350,350,1
38.189,537.0,1150.0,906.0,731.0,0.096,1.0357,0.3908,0.1879,0.2893,0,0,0,0,0,0,1,622.0,22.0,1431.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,222,target,正前红外发现敌人，开始推动,350,350,1
38.209,536.0,1142.0,900.0,728.0,0.13,1.0278,0.3859,0.1879,0.2869,0,0,0,0,0,0,1,623.0,22.0,1448.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,222,target,正前红外发现敌人，开始推动,350,350,1
38.229,536.0,1162.0,908.0,736.0,0.13,1.0278,0.3859,0.1879,0.2869,0,0,0,0,0,0,1,560.0,22.0,1445.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,222,target,正前红外发现敌人，开始推动,350,350,1
38.249,538.0,1161.0,922.0,742.0,0.13,1.0496,0.3908,0.2047,0.2977,0,0,0,0,0,0,1,670.0,22.0,1445.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,223,no_target,正前红外发现敌人，开始推动,350,350,1
38.27,525.0,1154.0,927.0,734.0,0.13,1.0496,0.4248,0.2047,0.3147,0,0,0,0,0,0,1,607.0,35.0,1448.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,223,no_target,正前红外发现敌人，开始推动,350,350,1
38.29,516.0,1166.0,931.0,733.0,0.096,1.0496,0.4369,0.198,0.3174,0,0,0,0,0,0,1,713.0,23.0,1448.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,223,no_target,正前红外发现敌人，开始推动,350,350,1
38.31,503.0,1155.0,919.0,730.0,0.0681,1.0377,0.4369,0.1946,0.3158,0,0,0,0,0,0,1,740.0,22.0,1461.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,223,no_target,正前红外发现敌人，开始推动,350,350,1
38.33,506.0,1167.0,920.0,736.0,0.0372,1.0595,0.4199,0.1946,0.3073,0,0,0,0,0,0,1,765.0,22.0,1461.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,223,no_target,正前红外发现敌人，开始推动,350,350,1
38.35,511.0,1164.0,907.0,733.0,0.0372,1.0556,0.4175,0.1946,0.3061,0,0,0,0,0,0,1,786.0,22.0,1448.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,223,no_target,正前红外发现敌人，开始推动,350,350,1
38.37,514.0,1146.0,894.0,729.0,0.0526,1.0556,0.3883,0.1946,0.2915,0,0,0,0,0,0,1,822.0,23.0,1448.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,223,no_target,正前红外发现敌人，开始推动,350,350,1
38.39,514.0,1134.0,892.0,726.0,0.0619,1.0198,0.3568,0.1812,0.269,0,0,0,0,0,0,1,827.0,40.0,1462.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,224,no_target,正前红外发现敌人，开始推动,350,350,1
38.411,506.0,1115.0,890.0,709.0,0.0619,0.996,0.3519,0.1711,0.2615,0,0,0,0,0,0,1,896.0,22.0,1482.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,224,no_target,正前红外发现敌人，开始推动,350,350,1
38.431,500.0,1117.0,899.0,697.0,0.0372,0.9623,0.3519,0.1141,0.233,0,0,0,0,0,0,1,925.0,23.0,1463.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,224,no_target,正前红外发现敌人，开始推动,350,350,1
38.451,500.0,1117.0,899.0,697.0,0.0186,0.9623,0.3689,0.0738,0.2214,0,0,0,0,0,0,1,925.0,23.0,1463.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,224,no_target,正前红外发现敌人，开始推动,350,350,1
38.471,497.0,1130.0,907.0,702.0,0.0186,0.9623,0.3689,0.0738,0.2214,0,0,0,0,0,0,1,1011.0,1386.0,1493.0,1,1,1,enemy_push,PUSH,EDGE_TURN,WAIT,IDLE,,IR_UNCLASSIFIED,,,,,PUSH,front,,1,0,224,no_target,正前红外发现敌人，开始推动,350,350,1
